以下、名無しにかわりましてVIPがお送りします<><>2008/08/24(日) 13:48:35.36 ID:xz/r8ac30<> ヒグチ <br> ２１歳 大学四年 <br> 就職決まるも留年が決まってる <br>  <br> 埼玉から屋久島まで自転車で旅をしています。 <br>  <br> 今は鹿児島県の鹿児島にいます。 <br>  <br> 大阪で病に倒れ、その後は避難所でやっておりました。色々心配をお掛け致しまして申し訳ありませんでした。 <br>  <br> というわけで、応援してくれよなw <br> 誰でもうぇるかもw <>埼玉から屋久島まで自転車で旅してくる　鹿児島篇
愛のかぁびぃ </b>◆Kirby..wFo <b><><>2008/08/24(日) 13:49:53.62 ID:+toRHMBz0 BE:584380883-PLT(24745)<> チクビ <br>  <br> に見えた <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/24(日) 13:51:58.81 ID:vEUKakan0<> 落ちてんじゃねーかｗｗｗｗ <br>  <br> 保守入れるわｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/24(日) 13:52:53.52 ID:4PRHchRDO<> 鹿児島のどこ？ <br> いつ屋久島にいくの？ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/24(日) 13:53:00.40 ID:xz/r8ac30<> 3日落ちだよ <>
以下、名無しにかわりましてVIPがお送りします<>焼肉王子@高負荷テス㌧中<>2008/08/26(火) 09:51:18.93 ID:Za+NSB7C0<> ⊂（＾肉＾）⊃ｾﾌｾﾌ!!  <br>  <>
以下、名無しにかわりましてVIPがお送りします<>焼肉王子@高負荷テス㌧中<>2008/08/26(火) 10:14:51.39 ID:Za+NSB7C0<> ⊂（＾肉＾）⊃ｾﾌｾﾌ!!  <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 10:15:12.14 ID:T7H57U9A0<> 自動保守が必要だと思う住人が異議ありとレスしないと規制されちゃうがな(´･ω･｀) <br>  <br> ★080826 news4vip ｢焼肉王子｣保守荒らし報告ｽﾚ  <br> http://qb5.2ch.net/test/read.cgi/sec2chd/1219680727/  <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 10:20:26.96 ID:ILvxMjlJ0<> <a href="../test/read.cgi/news4vip/1219553315/604" target="_blank">&gt;&gt;604</a> <br>  <br> 保守が必要、ご厚情をお願いします <br>  <br> と書き込めば効果があるの？ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 10:26:12.41 ID:T7H57U9A0<> <a href="../test/read.cgi/news4vip/1219553315/605" target="_blank">&gt;&gt;605</a> <br>  <br> あらし報告・規制議論(仮)＠2ch掲示板 <br>  read.cgi モード切替  ■▼  <br> ほのぼのニュース <br> いぢめる？ <br>  <br> あらし報告はいままで通り　スクリプト爆撃orそれに順ずるもの <br> ＋広告爆撃 <br>  <br> あとは、話し合いながら。。。 <br>  <br>  <br> 報告されたもので、特に異議が挟まれていなければ <br> 実際にあらしとして処理がどんどん進んでいきます <br>  <br> 二ヶ月を過ぎた報告はしないでください <br>  <br> 一ヶ月以内推奨  <br>   <br>  <br> とあるので異議をしないと規制されてしまうお <>
わっち </b>◆Holo..G.w. <b><><>2008/08/26(火) 10:27:19.93 ID:ag/GrV/K0<> 異議ありも何も保守ツール使ってるだけで規制対象です <br> 住人の迷惑云々は関係ない <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 10:27:53.46 ID:T7H57U9A0<> 工ｴｴｪｪ(´ﾟдﾟ｀)ｪｪｴｴ工 <>
わっち </b>◆Holo..G.w. <b><><>2008/08/26(火) 10:28:42.29 ID:ag/GrV/K0<> ていうか「異議」って言うのは <br> "書式が妥当か""規制議論板で扱うものか"ということであって、 <br> そのスレの住人などを主体においてるものではない <br> こと、保守ツールにおいては <>
わっち </b>◆Holo..G.w. <b><><>2008/08/26(火) 10:29:26.44 ID:ag/GrV/K0<> ★080103 ニュー速VIP 「ほしゅ」一行レス保守荒らし報告 <br> http://qb5.2ch.net/test/read.cgi/sec2chd/1199288205/82 <br> 82  Tamara ★ []  2008/01/06(日) 02:51:35 ID:???0 <br> _BBS_news4vip_HhyogoFL\d+.vectant.ne.jp 規制 <br>  <br> ★080115 VIP板　通称◆TOaPMwn2Jwによる「ほ」一行保守荒らし報告 <br> http://qb5.2ch.net/test/read.cgi/sec2chd/1200388522/40 <br> 40  Tamara ★ []  2008/01/15(火) 18:34:35 ID:???0 <br> _BBS_news4vip_\.s05.a011.ap.plala.or.jp 規制 <br>  <br> ★080429 ニュー速VIP板通称「チェリーチンポ」による保守荒らし報告 <br> http://qb5.2ch.net/test/read.cgi/sec2chd/1209468415/94 <br> 94  ざる ★ []  2008/04/29(火) 21:59:20 ID:???0 <br> _BBS_news4vip_(FLH1...\d+|FL1-\d+-\d+-\d+-\d+).szo.mesh.ad.jp 規制 <br>  <br> ★08050329 ニュー速VIP板 通称「ﾔﾀﾞﾔﾀ[****]」による保守荒らし報告 <br> http://qb5.2ch.net/test/read.cgi/sec2chd/1209796760/78 <br> 78  ざる ★ []  2008/05/03(土) 22:46:14 ID:???0 <br> _BBS_news4vip_\.medias.ne.jp 規制 <br>  <br> ★080517 ニュー速VIP板 通称「ﾔ◆YAN2.DVEzE」による保守荒らし報告 <br> http://qb5.2ch.net/test/read.cgi/sec2chd/1211007893/111 <br> 111  ざる ★ []  2008/05/31(土) 19:26:48 ID:???0 <br> _BBS_news4vip_\.sitm.nt.ftth.ppp.infoweb.ne.jp 規制 <br>  <br> ★20080608 VIP　通称「自動保守」コピペ連投荒らし報告スレ <br> http://qb5.2ch.net/test/read.cgi/sec2chd/1212931883/75 <br> 75  ざる ★ []  2008/06/11(水) 14:50:18 ID:???0 <br> _BBS_news4vip_SSJfi- 規制 <>
わっち </b>◆Holo..G.w. <b><><>2008/08/26(火) 10:29:40.35 ID:ag/GrV/K0<> ★080718 ﾆｭｰ速VIP板 ◆ZnBI2EKkq.による保守コピペ連投荒らし報告ｽﾚ <br> http://qb5.2ch.net/test/read.cgi/sec2chd/1216390225/93 <br> 93  めだま焼き ★ [sage ﾚｽ:???]  2008/07/20(日) 05:35:35 ID:???0 ?2BP(1235) <br> <a href="../test/read.cgi/news4vip/1219553315/87" target="_blank">&gt;&gt;87</a>　BBQ 登録が完了しました　 <br> 　9.232.97-84.rev.gaoland.net &lt;84.97.232.9&gt; <br>  <br> ★080721 VIP ﾒｰﾙ欄「mermaid」による保守ﾂｰﾙ荒らし報告ｽﾚ <br> http://qb5.2ch.net/test/read.cgi/sec2chd/1216575270/184 <br> 184  ざる ★ []  2008/07/22(火) 00:13:49 ID:???0 <br> _BBS_news4vip_\.hkid.nt.ftth.ppp.infoweb.ne.jp 規制 <br>  <br> ★080725 ニュー速VIP 通称「◆SundayFbm.」による保守荒し報告スレ <br> http://qb5.2ch.net/test/read.cgi/sec2chd/1216919524/105 <br> 105  ざる ★ []  2008/07/28(月) 03:42:58 ID:???0 <br> _BBS_news4vip_\.rev.home.ne.jp 規制 <br>  <br> ★0808** ニュー速VIP板 「◆7vMMIkyKro」による保守荒らし報告スレ <br> http://qb5.2ch.net/test/read.cgi/sec2chd/1218640817/108 <br> 108  ざる ★ []  2008/08/16(土) 00:13:07 ID:???0 <br> _BBS_news4vip_\.tcnet.ne.jp 規制 <br>  <br> 080817 ﾆｭｰ速VIP 「◆7UODgAftok◆1CcGct6fWM」保守ツール荒し報告  <br> http://qb5.2ch.net/test/read.cgi/sec2chd/1218910253/59 <br> 59  ざる ★ []  2008/08/17(日) 04:18:15 ID:???0 <br> _BBS_news4vip_softbank218113 規制 <br>  <br> ★080821 ﾆｭｰ速VIP板 名前欄に[*]がつく保守ﾂｰﾙによる保守荒し報告ｽﾚ <br> http://qb5.2ch.net/test/read.cgi/sec2chd/1219313387/75 <br> 75  ざる ★ []  2008/08/21(木) 20:06:17 ID:???0 <br> _BBS_news4vip_ipad\d+osakakita.osaka.ocn.ne.jp 規制 <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 10:33:23.33 ID:HSicjIKA0<> んで、その話はここですべきなの？ <br>  <>
わっち </b>◆Holo..G.w. <b><><>2008/08/26(火) 10:33:35.01 ID:ag/GrV/K0<> このように、保守ツールの規制は規制議論板で扱うものであり、 <br> あとは"該当報告スレが運営の目につくか""書式が正しいものか"という問題です <br>  <br> そもそも、旅人の安心云々で言うなら住人が手動で保守やってりゃ良いと思いますが・・・ <br> こちらとしては、「焼肉王子」以外の保守ツール使用者も報告対象範囲に含めてますので、よく考えると良いでしょう <>
わっち </b>◆Holo..G.w. <b><><>2008/08/26(火) 10:33:58.24 ID:ag/GrV/K0<> <a href="../test/read.cgi/news4vip/1219553315/612" target="_blank">&gt;&gt;612</a> <br> 613の最後の一行 <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 10:35:58.86 ID:T7H57U9A0<> <a href="../test/read.cgi/news4vip/1219553315/612" target="_blank">&gt;&gt;612</a> <br> サーセンｗｗ保守ってもらってるから間接的にな･･･ <br>  <br> <a href="../test/read.cgi/news4vip/1219553315/613" target="_blank">&gt;&gt;613</a> <br> ㌧クス <br> 見直しが必要な気がしてきますた。考えてみます <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2008/08/26(火) 10:38:43.42 ID:HSicjIKA0<> 保守ツールの議論はここじゃなくて旅系の避難スレのがいんじゃないかってことよ <br> ここは旅スレだし旅の話をするところでしょ <>
以下、名無しにかわりましてVIPがお送りします<>焼肉王子@新ｽｸﾘﾌﾟ㌧試験中<>2008/08/26(火) 10:53:17.84 ID:Oe4ApiRJ0<> ⊂（＾肉＾）⊃ｾﾌｾﾌ!!  <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 10:58:10.58 ID:T7H57U9A0<> <a href="../test/read.cgi/news4vip/1219553315/616" target="_blank">&gt;&gt;616</a> <br> 住人で規制阻止出来るかと勘違いしてたお <br> この場で教えてもらったお <br>  <br> スレ汚しサーセン <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 11:11:41.06 ID:26cZfLp80<> ☆ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 11:11:57.97 ID:hyPgZKGhO<> 森山直太朗ホシュ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 11:14:34.69 ID:4fKgDVlPO<> 鹿児島と聞いてきますた <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2008/08/26(火) 11:14:45.54 ID:HSicjIKA0<> <a href="../test/read.cgi/news4vip/1219553315/618" target="_blank">&gt;&gt;618</a> <br> 保守する仕事にもどろうぜｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 11:22:33.30 ID:26cZfLp80<> ☆ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 11:31:32.95 ID:g20shdD30<> 鹿児島のどこ？近くだったら、メシでも奢ってやる <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 11:32:55.59 ID:hyPgZKGhO<> <a href="../test/read.cgi/news4vip/1219553315/624" target="_blank">&gt;&gt;624</a> <br> 屋久島 <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 11:34:28.27 ID:g20shdD30<> ありゃりゃ、残念 <br> 鹿児島の大隅半島の方にきたら <br> メシでも食わせてやるからね <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 11:41:51.50 ID:nQ1fsLQn0<> <a href="../test/read.cgi/news4vip/1219553315/626" target="_blank">&gt;&gt;626</a> <br> 復路の南埠頭で待てば良いと思うよｗ <br> 桜島フェラーで渡ってくればすごそこだしｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 11:43:24.03 ID:g20shdD30<> <a href="../test/read.cgi/news4vip/1219553315/627" target="_blank">&gt;&gt;627</a> <br> そこまでも遠いんだよｗｗｗｗｗうぇ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 11:46:30.03 ID:tnPlPLn00<> 昨夜はこのスレに今年の九州方面の自転車旅人が集合してたんだなw <br> みんな乙でしたwww <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 11:53:35.95 ID:nQ1fsLQn0<> <a href="../test/read.cgi/news4vip/1219553315/628" target="_blank">&gt;&gt;628</a> <br> 埼玉から来たヒグチに比べたら大隈から鹿児島市内なんてｗ <>
以下、名無しにかわりましてVIPがお送りします<>焼肉王子@新ｽｸﾘﾌﾟ㌧試験中<>2008/08/26(火) 12:12:50.69 ID:Oe4ApiRJ0<> ⊂（＾肉＾）⊃ｾﾌｾﾌ!!  <br>  <>
以下、名無しにかわりましてVIPがお送りします<>焼肉王子@高負荷テス㌧中<>2008/08/26(火) 12:26:37.27 ID:Za+NSB7C0<> ⊂（＾肉＾）⊃ｾﾌｾﾌ!!  <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 12:27:50.21 ID:nQ1fsLQn0<> 焼肉食いたいﾎｼｭ <>
以下、名無しにかわりましてVIPがお送りします<>焼肉王子@高負荷テス㌧中<>2008/08/26(火) 12:40:57.78 ID:Za+NSB7C0<> ⊂（＾肉＾）⊃ｾﾌｾﾌ!!  <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 12:41:55.27 ID:GpLpX017O<> 保守といっても自動か手動かの違いだけだと思うけどな <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 12:52:50.81 ID:hyPgZKGhO<> 堀北真希2008ホシュ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 13:02:43.67 ID:hyPgZKGhO<> 手嶌葵ホシュ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 13:15:08.05 ID:Tu262kYP0<> ｱﾎﾞﾊﾞｰ＼(＾o＾)／ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 13:20:59.87 ID:hyPgZKGhO<> 安座間美優ホシュ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/26(火) 13:26:32.22 ID:nQ1fsLQn0<> 屋久杉ﾎｼｭ <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2008/08/26(火) 13:36:36.28 ID:+QlOWLXe0<> !vip2:stop:<br>---<br>まほうつかいたんのつよめの攻撃 <br>MP235使ってへっぽこの呪文を唱えた。<font color=red>★ミ</font> （スレのダメージ 0） <br>このスレは1回目のダメージを受けた (150/1000)<br>こうかは ばつぐんだ!! さらにこのスレは2回目のダメージを受けた (300/1000)<br>追加攻撃!! さらにこのスレは3回目のダメージを受けた (335/1000)<br> <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2008/08/26(火) 13:36:39.39 ID:+QlOWLXe0<> !vip2:stop:<br>---<br>まほうつかいたんのつよめの攻撃 <br>MP274使ってへっぽこの呪文を唱えた。<font color=red>★ミ</font> （スレのダメージ 335） <br>このスレは4回目のダメージを受けた (485/1000)<br>こうかは ばつぐんだ!! さらにこのスレは5回目のダメージを受けた (635/1000)<br>追加攻撃!! さらにこのスレは6回目のダメージを受けた (670/1000)<br> <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2008/08/26(火) 13:36:42.62 ID:+QlOWLXe0<> !vip2:stop:<br>---<br>まほうつかいたんのつよめの攻撃 <br>MP162使ってへっぽこの呪文を唱えた。<font color=red>★ミ</font> （スレのダメージ 670） <br>このスレは7回目のダメージを受けた (820/1000)<br>こうかは ばつぐんだ!! さらにこのスレは8回目のダメージを受けた (970/1000)<br>追加攻撃!! さらにこのスレは9回目のダメージを受けた (1005/1000)<br>このスレは・・・<br><br>停止しました。<br> <>
